Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N),Q0,Q1,Q2,Q3,R
1740036684.6921,0.0006,-0.0110,-0.0039,0.0320,0.3078,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7021,0.0005,-0.0174,-0.0036,0.0410,0.7050,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7121,0.0003,-0.0159,-0.0032,0.0380,0.7077,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7221,0.0002,-0.0108,-0.0028,0.0298,0.4970,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7321,0.0001,-0.0063,-0.0026,0.0226,0.3032,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7420,0.0000,-0.0088,-0.0024,0.0259,0.4741,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7521,-0.0000,-0.0046,-0.0021,0.0192,0.2900,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7620,-0.0001,-0.0040,-0.0020,0.0180,0.2910,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7721,-0.0001,-0.0019,-0.0018,0.0146,0.2037,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7821,-0.0001,0.0034,-0.0018,0.0063,-0.0703,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.7921,-0.0001,0.0028,-0.0017,0.0070,-0.0291,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8021,-0.0000,0.0026,-0.0016,0.0071,-0.0149,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8121,-0.0000,0.0026,-0.0016,0.0070,-0.0077,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8220,0.0001,0.0298,-0.0016,-0.0342,-1.4707,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8320,0.0003,0.0172,-0.0018,-0.0154,-0.8653,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8423,0.0004,0.0115,-0.0019,-0.0071,-0.5890,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8521,0.0013,0.1320,-0.0031,-0.1879,-7.3923,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8620,0.0027,0.1226,-0.0051,-0.1740,-7.4393,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8733,0.0034,0.0721,-0.0062,-0.0985,-5.0330,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8821,0.0038,0.0233,-0.0066,-0.0258,-2.5717,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.8920,0.0048,0.1849,-0.0081,-0.2691,-11.6729,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9021,0.0065,0.1733,-0.0105,-0.2523,-11.7463,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9123,0.0080,0.1038,-0.0127,-0.1491,-8.6672,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9220,0.0087,0.0668,-0.0137,-0.0953,-7.0556,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9320,0.0090,0.0097,-0.0142,-0.0115,-4.2321,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9424,0.0090,-0.0123,-0.0141,0.0202,-3.1106,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9521,0.0088,-0.0253,-0.0138,0.0373,-2.4800,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9621,0.0085,-0.0250,-0.0134,0.0346,-2.4941,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9721,0.0082,-0.0341,-0.0130,0.0462,-2.0303,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9821,0.0079,-0.0317,-0.0125,0.0406,-2.1298,11.1111,0.2500,25.0000,0.2500,0.0044
1740036684.9920,0.0075,-0.0398,-0.0120,0.0506,-1.6975,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0021,0.0071,-0.0379,-0.0115,0.0458,-1.7616,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0120,0.0066,-0.0495,-0.0109,0.0614,-1.0980,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0221,0.0061,-0.0512,-0.0103,0.0622,-0.9356,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0320,0.0055,-0.0544,-0.0096,0.0652,-0.6857,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0421,0.0050,-0.0597,-0.0090,0.0718,-0.3210,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0521,0.0043,-0.0624,-0.0082,0.0742,-0.0513,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0621,0.0037,-0.0654,-0.0074,0.0774,0.2260,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0721,0.0033,-0.0620,-0.0069,0.0714,0.1285,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0824,0.0027,-0.0639,-0.0063,0.0731,0.3306,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.0921,0.0021,-0.0612,-0.0056,0.0680,0.3155,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1021,0.0015,-0.0713,-0.0049,0.0822,0.9744,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1121,0.0009,-0.0627,-0.0043,0.0685,0.6245,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1221,0.0003,-0.0676,-0.0037,0.0751,1.0132,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1320,-0.0003,-0.0568,-0.0030,0.0581,0.5620,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1421,-0.0008,-0.0506,-0.0025,0.0484,0.3227,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1521,-0.0012,-0.0460,-0.0021,0.0410,0.1510,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1621,-0.0015,-0.0473,-0.0018,0.0427,0.2839,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1721,-0.0019,-0.0459,-0.0015,0.0403,0.2774,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1821,-0.0024,-0.0455,-0.0011,0.0394,0.3315,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.1921,-0.0028,-0.0411,-0.0007,0.0324,0.1648,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2021,-0.0032,-0.0434,-0.0004,0.0358,0.3562,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2120,-0.0035,-0.0402,-0.0002,0.0309,0.2346,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2221,-0.0039,-0.0411,0.0001,0.0321,0.3491,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2320,-0.0043,-0.0367,0.0004,0.0255,0.1799,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2421,-0.0046,-0.0344,0.0006,0.0220,0.1007,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2521,-0.0051,-0.0793,0.0011,0.0894,2.6290,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2620,-0.0059,-0.0893,0.0019,0.1044,3.3954,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2721,-0.0066,-0.0622,0.0027,0.0638,2.1379,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2820,-0.0070,-0.0582,0.0031,0.0580,2.0424,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.2920,-0.0076,-0.0501,0.0038,0.0461,1.7944,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3021,-0.0081,-0.0722,0.0042,0.0798,3.1104,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3121,-0.0090,-0.0618,0.0051,0.0646,2.8247,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3221,-0.0095,-0.0817,0.0057,0.0952,4.0699,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3320,-0.0101,-0.0469,0.0063,0.0436,2.4141,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3421,-0.0105,-0.0496,0.0066,0.0484,2.6762,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3521,-0.0112,-0.0484,0.0073,0.0476,2.8492,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3621,-0.0116,-0.0818,0.0077,0.0987,4.8040,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3721,-0.0122,-0.0414,0.0084,0.0390,2.8624,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3821,-0.0125,-0.0815,0.0087,0.1003,5.1554,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.3922,-0.0131,-0.0383,0.0093,0.0367,3.0773,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4021,-0.0134,-0.0700,0.0096,0.0853,4.9062,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4121,-0.0140,-0.0681,0.0103,0.0833,5.0412,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4221,-0.0145,-0.0870,0.0109,0.1129,6.2843,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4320,-0.0154,-0.0631,0.0121,0.0784,5.3830,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4421,-0.0157,-0.0314,0.0124,0.0320,3.8439,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4520,-0.0158,0.0045,0.0125,-0.0200,2.0293,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4621,-0.0157,-0.0187,0.0122,0.0168,3.3184,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4721,-0.0158,0.0073,0.0122,-0.0205,2.0123,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4821,-0.0156,0.0191,0.0119,-0.0368,1.3952,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.4921,-0.0154,0.0276,0.0116,-0.0479,0.9260,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5020,-0.0151,0.0249,0.0111,-0.0419,1.0384,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5121,-0.0149,0.0265,0.0107,-0.0428,0.9426,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5221,-0.0146,0.0461,0.0101,-0.0704,-0.1582,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5320,-0.0141,0.0425,0.0095,-0.0632,-0.0477,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5421,-0.0138,0.0406,0.0091,-0.0594,-0.0022,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5521,-0.0134,0.0512,0.0084,-0.0740,-0.6816,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5620,-0.0128,0.0765,0.0076,-0.1105,-2.1599,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5721,-0.0122,0.0561,0.0067,-0.0785,-1.2389,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5821,-0.0116,0.0967,0.0059,-0.1383,-3.5564,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.5921,-0.0108,0.0646,0.0048,-0.0890,-2.0714,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6021,-0.0102,0.0974,0.0040,-0.1373,-4.0025,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6121,-0.0098,0.1108,0.0033,-0.1570,-4.8762,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6220,-0.0086,0.0567,0.0017,-0.0748,-2.3495,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6320,-0.0069,0.2985,-0.0008,-0.4370,-15.9668,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6421,-0.0044,0.2539,-0.0044,-0.3693,-14.5090,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6520,-0.0020,0.2168,-0.0078,-0.3133,-13.4426,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6620,-0.0003,0.1601,-0.0103,-0.2290,-11.1116,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6722,0.0008,0.0673,-0.0118,-0.0908,-6.6109,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6821,0.0012,0.0924,-0.0123,-0.1294,-8.1401,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.6921,0.0020,0.0564,-0.0135,-0.0768,-6.6250,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7021,0.0023,0.0470,-0.0139,-0.0649,-6.3545,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7121,0.0025,0.0012,-0.0142,0.0021,-4.0640,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7221,0.0024,-0.0003,-0.0140,0.0023,-4.0483,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7320,0.0024,-0.0170,-0.0139,0.0252,-3.2608,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7421,0.0021,-0.0171,-0.0135,0.0233,-3.2661,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7520,0.0020,-0.0176,-0.0135,0.0219,-3.3378,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7621,0.0018,-0.0302,-0.0131,0.0388,-2.6755,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7721,0.0013,-0.0492,-0.0125,0.0652,-1.6317,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7820,0.0009,-0.0533,-0.0120,0.0698,-1.3526,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.7920,0.0003,-0.0601,-0.0112,0.0779,-0.8929,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8021,-0.0003,-0.0575,-0.0104,0.0722,-0.9270,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8124,-0.0005,-0.0592,-0.0101,0.0741,-0.7943,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8221,-0.0013,-0.0572,-0.0091,0.0689,-0.7638,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8321,-0.0019,-0.0603,-0.0084,0.0721,-0.4936,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8433,-0.0025,-0.0614,-0.0078,0.0724,-0.3367,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8520,-0.0032,-0.0615,-0.0070,0.0711,-0.2070,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8621,-0.0038,-0.0605,-0.0063,0.0685,-0.1421,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8721,-0.0044,-0.0590,-0.0056,0.0651,-0.1108,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8820,-0.0049,-0.0499,-0.0050,0.0505,-0.4951,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.8920,-0.0054,-0.0477,-0.0045,0.0463,-0.5471,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9020,-0.0059,-0.0398,-0.0041,0.0337,-0.8993,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9120,-0.0061,-0.0383,-0.0039,0.0310,-0.9564,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9220,-0.0066,-0.0362,-0.0035,0.0271,-1.0175,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9320,-0.0070,-0.0425,-0.0032,0.0360,-0.6338,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9453,-0.0074,-0.0426,-0.0028,0.0357,-0.5716,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9521,-0.0076,-0.0294,-0.0027,0.0155,-1.2629,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9621,-0.0079,-0.0149,-0.0025,-0.0067,-2.0295,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9720,-0.0080,-0.0186,-0.0026,-0.0015,-1.8928,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9821,-0.0082,-0.0286,-0.0026,0.0131,-1.3704,11.1111,0.2500,25.0000,0.2500,0.0044
1740036685.9921,-0.0084,0.0230,-0.0027,-0.0646,-4.2031,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0020,-0.0083,-0.0024,-0.0031,-0.0269,-2.9770,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0121,-0.0084,-0.0163,-0.0032,-0.0062,-2.2733,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0220,-0.0087,-0.0223,-0.0031,0.0023,-1.9655,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0320,-0.0090,-0.0367,-0.0029,0.0233,-1.1971,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0425,-0.0094,-0.0522,-0.0026,0.0462,-0.3157,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0521,-0.0099,-0.0569,-0.0021,0.0527,0.0406,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0621,-0.0106,-0.0710,-0.0015,0.0734,0.9197,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0720,-0.0112,-0.0609,-0.0009,0.0579,0.5207,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0820,-0.0118,-0.0765,-0.0003,0.0810,1.4755,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.0921,-0.0125,-0.0744,0.0004,0.0777,1.5559,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1023,-0.0132,-0.0761,0.0011,0.0800,1.8103,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1121,-0.0140,-0.0752,0.0020,0.0786,1.9964,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1220,-0.0147,-0.0814,0.0027,0.0881,2.5154,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1320,-0.0155,-0.0709,0.0036,0.0726,2.1957,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1421,-0.0162,-0.0835,0.0043,0.0919,3.0644,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1521,-0.0163,-0.0987,0.0044,0.1147,3.9131,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1621,-0.0172,-0.0917,0.0053,0.1047,3.8102,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1720,-0.0181,-0.0677,0.0064,0.0693,2.8304,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1821,-0.0185,-0.0505,0.0067,0.0440,2.0336,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.1921,-0.0190,-0.0425,0.0072,0.0328,1.7652,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2021,-0.0194,-0.0385,0.0074,0.0279,1.6691,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2121,-0.0196,-0.0299,0.0076,0.0157,1.2730,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2221,-0.0198,-0.0148,0.0076,-0.0056,0.5393,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2320,-0.0200,-0.0105,0.0075,-0.0110,0.3379,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2420,-0.0200,-0.0030,0.0074,-0.0211,-0.0436,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2521,-0.0201,-0.0033,0.0073,-0.0200,-0.0250,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2621,-0.0201,-0.0000,0.0071,-0.0239,-0.2017,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2721,-0.0201,-0.0000,0.0068,-0.0227,-0.2131,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2821,-0.0201,-0.0011,0.0067,-0.0206,-0.1599,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.2921,-0.0201,-0.0033,0.0065,-0.0159,-0.0365,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3021,-0.0201,0.0211,0.0063,-0.0515,-1.3504,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3120,-0.0200,0.0093,0.0059,-0.0328,-0.7781,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3221,-0.0199,0.0336,0.0055,-0.0684,-2.1293,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3320,-0.0196,0.0153,0.0050,-0.0399,-1.2407,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3421,-0.0195,0.0152,0.0047,-0.0390,-1.2866,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3521,-0.0194,0.0053,0.0044,-0.0235,-0.7962,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3621,-0.0194,0.0201,0.0042,-0.0449,-1.6134,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3721,-0.0193,0.0064,0.0038,-0.0237,-0.9348,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3821,-0.0192,0.0168,0.0036,-0.0387,-1.5205,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.3920,-0.0191,0.0040,0.0034,-0.0189,-0.8797,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4020,-0.0191,0.0063,0.0032,-0.0218,-1.0166,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4121,-0.0191,0.0004,0.0031,-0.0125,-0.7127,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4221,-0.0192,-0.0210,0.0031,0.0200,0.4477,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4321,-0.0193,-0.0168,0.0032,0.0142,0.2896,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4421,-0.0195,-0.0427,0.0034,0.0535,1.7520,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4521,-0.0199,-0.0290,0.0038,0.0332,1.1359,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4620,-0.0201,-0.0550,0.0041,0.0728,2.6489,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4721,-0.0206,-0.0323,0.0047,0.0392,1.6028,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4820,-0.0209,-0.0679,0.0051,0.0931,3.6473,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.4920,-0.0214,-0.0369,0.0057,0.0472,2.2003,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5021,-0.0217,-0.0733,0.0062,0.1027,4.3178,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5120,-0.0223,-0.0369,0.0069,0.0488,2.6041,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5220,-0.0226,-0.0804,0.0074,0.1149,5.1102,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5320,-0.0232,-0.0375,0.0082,0.0515,3.0809,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5421,-0.0235,-0.0776,0.0086,0.1128,5.4170,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5521,-0.0241,-0.0326,0.0094,0.0462,3.2699,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5620,-0.0243,-0.0601,0.0098,0.0889,4.9221,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5721,-0.0247,-0.0237,0.0103,0.0354,3.1792,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5821,-0.0247,-0.0071,0.0104,0.0113,2.3702,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.5921,-0.0248,-0.0009,0.0104,0.0024,2.0683,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6021,-0.0247,-0.0188,0.0103,0.0313,3.1188,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6121,-0.0247,0.0058,0.0104,-0.0041,1.9191,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6221,-0.0246,-0.0024,0.0103,0.0097,2.4204,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6320,-0.0245,0.0161,0.0103,-0.0164,1.5078,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6421,-0.0243,0.0136,0.0101,-0.0111,1.6754,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6520,-0.0242,0.0167,0.0100,-0.0146,1.5591,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6621,-0.0240,0.0307,0.0098,-0.0341,0.8356,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6720,-0.0237,0.0355,0.0094,-0.0397,0.5709,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6820,-0.0234,0.0375,0.0091,-0.0415,0.4458,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.6921,-0.0227,0.0711,0.0082,-0.0905,-1.5029,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7020,-0.0220,0.0823,0.0074,-0.1059,-2.2444,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7121,-0.0214,0.0631,0.0066,-0.0759,-1.3602,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7221,-0.0210,0.0827,0.0061,-0.1044,-2.5029,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7321,-0.0201,0.0747,0.0050,-0.0913,-2.2962,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7421,-0.0194,0.0908,0.0042,-0.1145,-3.3237,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7521,-0.0187,0.0609,0.0033,-0.0688,-1.9089,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7621,-0.0181,0.0861,0.0026,-0.1061,-3.3927,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7720,-0.0174,0.0559,0.0018,-0.0602,-1.9540,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7821,-0.0169,0.0757,0.0013,-0.0894,-3.1286,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.7920,-0.0163,0.0481,0.0006,-0.0477,-1.8013,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8021,-0.0158,0.0645,0.0002,-0.0721,-2.7768,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8121,-0.0154,0.0425,-0.0003,-0.0390,-1.7157,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8223,-0.0151,0.0296,-0.0005,-0.0195,-1.0723,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8321,-0.0148,0.0186,-0.0006,-0.0031,-0.5089,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8421,-0.0146,0.0463,-0.0007,-0.0448,-2.0074,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8521,-0.0145,0.0409,-0.0008,-0.0367,-1.7507,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8621,-0.0141,0.0374,-0.0011,-0.0316,-1.6372,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8720,-0.0138,0.0232,-0.0013,-0.0103,-0.9255,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8822,-0.0136,0.0161,-0.0013,0.0001,-0.5579,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.8921,-0.0133,0.0272,-0.0015,-0.0166,-1.2054,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.9020,-0.0131,0.0476,-0.0017,-0.0474,-2.3442,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.9122,-0.0127,0.0274,-0.0020,-0.0173,-1.3489,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.9220,-0.0124,0.0526,-0.0021,-0.0555,-2.7486,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.9321,-0.0118,0.0487,-0.0028,-0.0497,-2.7190,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.9421,-0.0114,0.0583,-0.0032,-0.0644,-3.3463,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.9520,-0.0109,0.0490,-0.0038,-0.0508,-3.0257,11.1111,0.2500,25.0000,0.2500,0.0044
1740036686.9621,-0.0105,0.0600,-0.0041,-0.0677,-3.7391,11.1111,0.2500,25.0000,0.2500,0.0044
